,Symbol,Market,Name,s_Name
1393,58HA29,KOSPI,KBHA29KOSPI200콜,kbha29kospi200콜
1394,58HA30,KOSPI,KBHA30KOSPI200콜,kbha30kospi200콜
1395,58HA31,KOSPI,KBHA31KOSPI200콜,kbha31kospi200콜
1396,024840,KOSDAQ,KBI메탈,kbi메탈
1397,148020,KOSPI,KBSTAR 200,kbstar 200
1398,285000,KOSPI,KBSTAR 200IT,kbstar 200it
1399,361580,KOSPI,KBSTAR 200TR,kbstar 200tr
1400,287300,KOSPI,KBSTAR 200건설,kbstar 200건설
1401,287310,KOSPI,KBSTAR 200경기소비재,kbstar 200경기소비재
1402,290080,KOSPI,KBSTAR 200고배당커버드콜ATM,kbstar 200고배당커버드콜atm
1403,284980,KOSPI,KBSTAR 200금융,kbstar 200금융
1404,287320,KOSPI,KBSTAR 200산업재,kbstar 200산업재
1405,287330,KOSPI,KBSTAR 200생활소비재,kbstar 200생활소비재
1406,252400,KOSPI,KBSTAR 200선물레버리지,kbstar 200선물레버리지
1407,252410,KOSPI,KBSTAR 200선물인버스,kbstar 200선물인버스
1408,252420,KOSPI,KBSTAR 200선물인버스2X,kbstar 200선물인버스2x
1409,284990,KOSPI,KBSTAR 200에너지화학,kbstar 200에너지화학
1410,285010,KOSPI,KBSTAR 200중공업,kbstar 200중공업
1411,285020,KOSPI,KBSTAR 200철강소재,kbstar 200철강소재
1412,315480,KOSPI,KBSTAR 200커뮤니케이션서비스,kbstar 200커뮤니케이션서비스
1413,422420,KOSPI,KBSTAR 2차전지액티브,kbstar 2차전지액티브
1414,105780,KOSPI,KBSTAR 5대그룹주,kbstar 5대그룹주
1415,290130,KOSPI,KBSTAR ESG사회책임투자,kbstar esg사회책임투자
1416,368200,KOSPI,KBSTAR Fn K-뉴딜디지털플러스,kbstar fn k-뉴딜디지털플러스
1417,367760,KOSPI,KBSTAR Fn5G테크,kbstar fn5g테크
1418,367770,KOSPI,KBSTAR Fn수소경제테마,kbstar fn수소경제테마
1419,388280,KOSPI,KBSTAR Fn컨택트대표,kbstar fn컨택트대표
1420,326240,KOSPI,KBSTAR IT플러스,kbstar it플러스
1421,385560,KOSPI,KBSTAR KIS국고채30년Enhanced,kbstar kis국고채30년enhanced
1422,385550,KOSPI,KBSTAR KIS단기종합채권(AA-이상)액티브,kbstar kis단기종합채권(aa-이상)액티브
1423,385540,KOSPI,KBSTAR KIS종합채권(A-이상)액티브,kbstar kis종합채권(a-이상)액티브
1424,270800,KOSPI,KBSTAR KQ고배당,kbstar kq고배당
1425,292050,KOSPI,KBSTAR KRX300,kbstar krx300
1426,307010,KOSPI,KBSTAR KRX300레버리지,kbstar krx300레버리지
1427,319870,KOSPI,KBSTAR KRX300미국달러선물혼합,kbstar krx300미국달러선물혼합
1428,403990,KOSPI,KBSTAR KRX기후변화솔루션,kbstar krx기후변화솔루션
1429,234310,KOSPI,KBSTAR V&S셀렉트밸류,kbstar v&s셀렉트밸류
1430,241390,KOSPI,KBSTAR V&S셀렉트밸류채권혼합,kbstar v&s셀렉트밸류채권혼합
1431,401170,KOSPI,KBSTAR iSelect메타버스,kbstar iselect메타버스
1432,300640,KOSPI,KBSTAR 게임테마,kbstar 게임테마
1433,266160,KOSPI,KBSTAR 고배당,kbstar 고배당
1434,114100,KOSPI,KBSTAR 국고채3년,kbstar 국고채3년
1435,282000,KOSPI,KBSTAR 국고채3년선물인버스,kbstar 국고채3년선물인버스
1436,295000,KOSPI,KBSTAR 국채선물10년,kbstar 국채선물10년
1437,295020,KOSPI,KBSTAR 국채선물10년인버스,kbstar 국채선물10년인버스
1438,397420,KOSPI,KBSTAR 국채선물5년추종,kbstar 국채선물5년추종
1439,397410,KOSPI,KBSTAR 국채선물5년추종인버스,kbstar 국채선물5년추종인버스
1440,276650,KOSPI,KBSTAR 글로벌4차산업IT(합성 H),kbstar 글로벌4차산업it(합성 h)
1441,375270,KOSPI,KBSTAR 글로벌데이터센터리츠나스닥(합성),kbstar 글로벌데이터센터리츠나스닥(합성)
1442,411720,KOSPI,KBSTAR 글로벌메타버스Moorgate,kbstar 글로벌메타버스moorgate
1443,417450,KOSPI,KBSTAR 글로벌수소경제Indxx,kbstar 글로벌수소경제indxx
1444,399580,KOSPI,KBSTAR 글로벌클린에너지S&P,kbstar 글로벌클린에너지s&p
1445,336160,KOSPI,KBSTAR 금융채액티브,kbstar 금융채액티브
1446,326230,KOSPI,KBSTAR 내수주플러스,kbstar 내수주플러스
1447,272560,KOSPI,KBSTAR 단기국공채액티브,kbstar 단기국공채액티브
1448,196230,KOSPI,KBSTAR 단기통안채,kbstar 단기통안채
1449,315960,KOSPI,KBSTAR 대형고배당10TR,kbstar 대형고배당10tr
1450,252730,KOSPI,KBSTAR 모멘텀로우볼,kbstar 모멘텀로우볼
1451,252720,KOSPI,KBSTAR 모멘텀밸류,kbstar 모멘텀밸류
1452,379780,KOSPI,KBSTAR 미국S&P500,kbstar 미국s&p500
1453,219390,KOSPI,KBSTAR 미국S&P원유생산기업(합성 H),kbstar 미국s&p원유생산기업(합성 h)
1454,354240,KOSPI,KBSTAR 미국고정배당우선증권ICE TR,kbstar 미국고정배당우선증권ice tr
1455,368590,KOSPI,KBSTAR 미국나스닥100,kbstar 미국나스닥100
1456,267440,KOSPI,KBSTAR 미국장기국채선물(H),kbstar 미국장기국채선물(h)
1457,267490,KOSPI,KBSTAR 미국장기국채선물레버리지(합성 H),kbstar 미국장기국채선물레버리지(합성 h)
1458,267450,KOSPI,KBSTAR 미국장기국채선물인버스(H),kbstar 미국장기국채선물인버스(h)
1459,267500,KOSPI,KBSTAR 미국장기국채선물인버스2X(합성 H),kbstar 미국장기국채선물인버스2x(합성 h)
1460,388420,KOSPI,KBSTAR 비메모리반도체액티브,kbstar 비메모리반도체액티브
1461,140570,KOSPI,KBSTAR 수출주,kbstar 수출주
1462,140580,KOSPI,KBSTAR 우량업종,kbstar 우량업종
1463,379790,KOSPI,KBSTAR 유로스탁스50(H),kbstar 유로스탁스50(h)
1464,183710,KOSPI,KBSTAR 주식혼합,kbstar 주식혼합
1465,310080,KOSPI,KBSTAR 중국MSCI China(H),kbstar 중국msci china(h)
1466,174360,KOSPI,KBSTAR 중국본토대형주CSI100,kbstar 중국본토대형주csi100
1467,136340,KOSPI,KBSTAR 중기우량회사채,kbstar 중기우량회사채
1468,281990,KOSPI,KBSTAR 중소형고배당,kbstar 중소형고배당
1469,272570,KOSPI,KBSTAR 중장기국공채액티브,kbstar 중장기국공채액티브
1470,250730,KOSPI,KBSTAR 차이나HSCEI(H),kbstar 차이나hscei(h)
1471,291680,KOSPI,KBSTAR 차이나H선물인버스(H),kbstar 차이나h선물인버스(h)
1472,371150,KOSPI,KBSTAR 차이나항셍테크,kbstar 차이나항셍테크
1473,183700,KOSPI,KBSTAR 채권혼합,kbstar 채권혼합
1474,270810,KOSPI,KBSTAR 코스닥150,kbstar 코스닥150
1475,278240,KOSPI,KBSTAR 코스닥150선물레버리지,kbstar 코스닥150선물레버리지
1476,275750,KOSPI,KBSTAR 코스닥150선물인버스,kbstar 코스닥150선물인버스
1477,302450,KOSPI,KBSTAR 코스피,kbstar 코스피
1478,334690,KOSPI,KBSTAR 팔라듐선물(H),kbstar 팔라듐선물(h)
1479,334700,KOSPI,KBSTAR 팔라듐선물인버스(H),kbstar 팔라듐선물인버스(h)
1480,253280,KOSPI,KBSTAR 헬스케어,kbstar 헬스케어
1481,253290,KOSPI,KBSTAR 헬스케어채권혼합,kbstar 헬스케어채권혼합
1482,71901BB4,KOSPI,KB국민참여뉴딜,kb국민참여뉴딜
1483,71901BBC,KOSPI,KB국민참여뉴딜2A,kb국민참여뉴딜2a
1484,71902BBC,KOSPI,KB국민참여뉴딜2C,kb국민참여뉴딜2c
1485,105560,KOSPI,KB금융,kb금융
1486,024120,KOSDAQ,KB오토시스,kb오토시스
1487,71901B92,KOSPI,KB와이즈스타부동산1A,kb와이즈스타부동산1a
1488,71903B92,KOSPI,KB와이즈스타부동산1C-F,kb와이즈스타부동산1c-f
1489,71902B92,KOSPI,KB와이즈스타부동산1C-퇴직,kb와이즈스타부동산1c-퇴직
1490,71901B9B,KOSPI,KB와이즈스타부동산3A,kb와이즈스타부동산3a
1491,71902B9B,KOSPI,KB와이즈스타부동산3C-F,kb와이즈스타부동산3c-f
1492,002380,KOSPI,KCC,kcc
1493,021320,KOSDAQ,KCC건설,kcc건설
1494,344820,KOSPI,KCC글라스,kcc글라스
1495,036670,KOSDAQ,KCI,kci
1496,009070,KOSPI,KCTC,kctc
1497,009440,KOSPI,KC그린홀딩스,kc그린홀딩스
1498,112190,KONEX,KC산업,kc산업
1499,119650,KOSPI,KC코트렐,kc코트렐
1500,044180,KOSDAQ,KD,kd
1501,092220,KOSPI,KEC,kec
1502,151860,KOSDAQ,KG ETS,kg ets
1503,046440,KOSDAQ,KG모빌리언스,kg모빌리언스
1504,016380,KOSPI,KG스틸,kg스틸
1505,016385,KOSPI,KG스틸우,kg스틸우
1506,035600,KOSDAQ,KG이니시스,kg이니시스
1507,001390,KOSPI,KG케미칼,kg케미칼
1508,226360,KOSDAQ,KH 건설,kh 건설
1509,111870,KOSDAQ,KH 전자,kh 전자
1510,033180,KOSPI,KH 필룩스,kh 필룩스
1511,060720,KOSDAQ,KH바텍,kh바텍
1512,75901BB7,KOSPI,KIAMCO 뉴딜인프라,kiamco 뉴딜인프라
1513,105190,KOSPI,KINDEX 200,kindex 200
1514,332500,KOSPI,KINDEX 200TR,kindex 200tr
1515,385590,KOSPI,KINDEX ESG액티브,kindex esg액티브
1516,368470,KOSPI,KINDEX Fn K-뉴딜디지털플러스,kindex fn k-뉴딜디지털플러스
1517,380340,KOSPI,KINDEX Fn5G플러스,kindex fn5g플러스
1518,226380,KOSPI,KINDEX Fn성장소비주도주,kindex fn성장소비주도주
1519,414270,KOSPI,KINDEX G2전기차&자율주행액티브,kindex g2전기차&자율주행액티브
1520,411060,KOSPI,KINDEX KRX금현물,kindex krx금현물
1521,225130,KOSPI,KINDEX 골드선물 레버리지(합성 H),kindex 골드선물 레버리지(합성 h)
1522,365780,KOSPI,KINDEX 국고채10년,kindex 국고채10년
1523,114460,KOSPI,KINDEX 국고채3년,kindex 국고채3년
1524,299070,KOSPI,KINDEX 국채선물10년인버스,kindex 국채선물10년인버스
1525,299080,KOSPI,KINDEX 국채선물3년인버스,kindex 국채선물3년인버스
1526,411050,KOSPI,KINDEX 글로벌메타버스테크액티브,kindex 글로벌메타버스테크액티브
1527,190620,KOSPI,KINDEX 단기통안채,kindex 단기통안채
1528,265690,KOSPI,KINDEX 러시아MSCI(합성),kindex 러시아msci(합성)
1529,152500,KOSPI,KINDEX 레버리지,kindex 레버리지
1530,291130,KOSPI,KINDEX 멕시코MSCI(합성),kindex 멕시코msci(합성)
1531,280320,KOSPI,KINDEX 미국IT인터넷S&P(합성 H),kindex 미국it인터넷s&p(합성 h)
1532,360200,KOSPI,KINDEX 미국S&P500,kindex 미국s&p500
1533,309230,KOSPI,KINDEX 미국WideMoat가치주,kindex 미국widemoat가치주
1534,402970,KOSPI,KINDEX 미국고배당S&P,kindex 미국고배당s&p
1535,367380,KOSPI,KINDEX 미국나스닥100,kindex 미국나스닥100
1536,181480,KOSPI,KINDEX 미국다우존스리츠(합성 H),kindex 미국다우존스리츠(합성 h)
1537,391590,KOSPI,KINDEX 미국스팩&IPO INDXX,kindex 미국스팩&ipo indxx
1538,391600,KOSPI,KINDEX 미국친환경그린테마INDXX,kindex 미국친환경그린테마indxx
1539,143460,KOSPI,KINDEX 밸류대형,kindex 밸류대형
1540,245710,KOSPI,KINDEX 베트남VN30(합성),kindex 베트남vn30(합성)
1541,371130,KOSPI,KINDEX 베트남VN30선물블룸버그레버리지(H),kindex 베트남vn30선물블룸버그레버리지(h)
1542,131890,KOSPI,KINDEX 삼성그룹동일가중,kindex 삼성그룹동일가중
1543,108450,KOSPI,KINDEX 삼성그룹섹터가중,kindex 삼성그룹섹터가중
1544,322130,KOSPI,KINDEX 스마트로우볼,kindex 스마트로우볼
1545,272220,KOSPI,KINDEX 스마트모멘텀,kindex 스마트모멘텀
1546,272230,KOSPI,KINDEX 스마트밸류,kindex 스마트밸류
1547,322120,KOSPI,KINDEX 스마트퀄리티,kindex 스마트퀄리티
1548,322150,KOSPI,KINDEX 스마트하이베타,kindex 스마트하이베타
1549,316300,KOSPI,KINDEX 싱가포르리츠,kindex 싱가포르리츠
1550,342140,KOSPI,KINDEX 싱가포르리츠채권혼합모닝스타,kindex 싱가포르리츠채권혼합모닝스타
1551,277540,KOSPI,KINDEX 아시아TOP50S&P,kindex 아시아top50s&p
1552,256440,KOSPI,KINDEX 인도네시아MSCI(합성),kindex 인도네시아msci(합성)
1553,145670,KOSPI,KINDEX 인버스,kindex 인버스
1554,238720,KOSPI,KINDEX 일본Nikkei225(H),kindex 일본nikkei225(h)
1555,196030,KOSPI,KINDEX 일본TOPIX레버리지(H),kindex 일본topix레버리지(h)
1556,205720,KOSPI,KINDEX 일본TOPIX인버스(합성 H),kindex 일본topix인버스(합성 h)
1557,356540,KOSPI,KINDEX 종합채권(AA-이상)KIS액티브,kindex 종합채권(aa-이상)kis액티브
1558,416090,KOSPI,KINDEX 중국과창판STAR50,kindex 중국과창판star50
1559,168580,KOSPI,KINDEX 중국본토CSI300,kindex 중국본토csi300
1560,219900,KOSPI,KINDEX 중국본토CSI300레버리지(합성),kindex 중국본토csi300레버리지(합성)
1561,272910,KOSPI,KINDEX 중장기국공채액티브,kindex 중장기국공채액티브
1562,371870,KOSPI,KINDEX 차이나항셍테크,kindex 차이나항셍테크
1563,385600,KOSPI,KINDEX 친환경자동차밸류체인액티브,kindex 친환경자동차밸류체인액티브
1564,251890,KOSPI,KINDEX 코스닥(합성),kindex 코스닥(합성)
1565,354500,KOSPI,KINDEX 코스닥150,kindex 코스닥150
1566,305050,KOSPI,KINDEX 코스피,kindex 코스피
1567,261920,KOSPI,KINDEX 필리핀MSCI(합성),kindex 필리핀msci(합성)
1568,001940,KOSPI,KISCO홀딩스,kisco홀딩스
1569,122450,KOSDAQ,KMH,kmh
1570,052900,KOSDAQ,KMH하이텍,kmh하이텍
1571,058400,KOSDAQ,KNN,knn
1572,069500,KOSPI,KODEX 200,kodex 200
1573,226980,KOSPI,KODEX 200 중소형,kodex 200 중소형
1574,337160,KOSPI,KODEX 200ESG,kodex 200esg
1575,363580,KOSPI,KODEX 200IT TR,kodex 200it tr
1576,278530,KOSPI,KODEX 200TR,kodex 200tr
1577,337150,KOSPI,KODEX 200exTOP,kodex 200extop
1578,223190,KOSPI,KODEX 200가치저변동,kodex 200가치저변동
1579,252650,KOSPI,KODEX 200동일가중,kodex 200동일가중
1580,360140,KOSPI,KODEX 200롱코스닥150숏선물,kodex 200롱코스닥150숏선물
1581,284430,KOSPI,KODEX 200미국채혼합,kodex 200미국채혼합
1582,252670,KOSPI,KODEX 200선물인버스2X,kodex 200선물인버스2x
1583,305720,KOSPI,KODEX 2차전지산업,kodex 2차전지산업
1584,271060,KOSPI,KODEX 3대농산물선물(H),kodex 3대농산물선물(h)
1585,368680,KOSPI,KODEX Fn K-뉴딜디지털플러스,kodex fn k-뉴딜디지털플러스
1586,395170,KOSPI,KODEX Fn Top10동일가중,kodex fn top10동일가중
1587,337120,KOSPI,KODEX Fn멀티팩터,kodex fn멀티팩터
1588,325010,KOSPI,KODEX Fn성장,kodex fn성장
1589,395160,KOSPI,KODEX Fn시스템반도체,kodex fn시스템반도체
1590,395150,KOSPI,KODEX Fn웹툰&드라마,kodex fn웹툰&드라마
1591,266370,KOSPI,KODEX IT,kodex it
1592,401470,KOSPI,KODEX K-메타버스액티브,kodex k-메타버스액티브
1593,385520,KOSPI,KODEX K-미래차액티브,kodex k-미래차액티브
1594,385510,KOSPI,KODEX K-신재생에너지액티브,kodex k-신재생에너지액티브
1595,373490,KOSPI,KODEX K-이노베이션액티브,kodex k-이노베이션액티브
1596,423160,KOSPI,KODEX KOFR금리액티브(합성),kodex kofr금리액티브(합성)
1597,292190,KOSPI,KODEX KRX300,kodex krx300
1598,306950,KOSPI,KODEX KRX300레버리지,kodex krx300레버리지
1599,404260,KOSPI,KODEX KRX기후변화솔루션,kodex krx기후변화솔루션
1600,229720,KOSPI,KODEX KTOP30,kodex ktop30
1601,291890,KOSPI,KODEX MSCI EM선물(H),kodex msci em선물(h)
1602,289040,KOSPI,KODEX MSCI KOREA ESG유니버설,kodex msci korea esg유니버설
1603,156080,KOSPI,KODEX MSCI Korea,kodex msci korea
1604,278540,KOSPI,KODEX MSCI Korea TR,kodex msci korea tr
1605,275280,KOSPI,KODEX MSCI모멘텀,kodex msci모멘텀
1606,275290,KOSPI,KODEX MSCI밸류,kodex msci밸류
1607,275300,KOSPI,KODEX MSCI퀄리티,kodex msci퀄리티
1608,269420,KOSPI,KODEX S&P글로벌인프라(합성),kodex s&p글로벌인프라(합성)
1609,329650,KOSPI,KODEX TRF3070,kodex trf3070
1610,329660,KOSPI,KODEX TRF5050,kodex trf5050
1611,329670,KOSPI,KODEX TRF7030,kodex trf7030
1612,352540,KOSPI,KODEX TSE일본리츠(H),kodex tse일본리츠(h)
1613,315930,KOSPI,KODEX Top5PlusTR,kodex top5plustr
1614,261220,KOSPI,KODEX WTI원유선물(H),kodex wti원유선물(h)
1615,271050,KOSPI,KODEX WTI원유선물인버스(H),kodex wti원유선물인버스(h)
1616,117700,KOSPI,KODEX 건설,kodex 건설
1617,300950,KOSPI,KODEX 게임산업,kodex 게임산업
1618,266390,KOSPI,KODEX 경기소비재,kodex 경기소비재
1619,279530,KOSPI,KODEX 고배당,kodex 고배당
1620,132030,KOSPI,KODEX 골드선물(H),kodex 골드선물(h)
1621,280940,KOSPI,KODEX 골드선물인버스(H),kodex 골드선물인버스(h)
1622,138910,KOSPI,KODEX 구리선물(H),kodex 구리선물(h)
1623,114260,KOSPI,KODEX 국고채3년,kodex 국고채3년
1624,152380,KOSPI,KODEX 국채선물10년,kodex 국채선물10년
1625,176950,KOSPI,KODEX 국채선물10년인버스,kodex 국채선물10년인버스
1626,292770,KOSPI,KODEX 국채선물3년인버스,kodex 국채선물3년인버스
1627,276990,KOSPI,KODEX 글로벌4차산업로보틱스(합성),kodex 글로벌4차산업로보틱스(합성)
1628,102960,KOSPI,KODEX 기계장비,kodex 기계장비
1629,352560,KOSPI,KODEX 다우존스미국리츠(H),kodex 다우존스미국리츠(h)
1630,273140,KOSPI,KODEX 단기변동금리부채권액티브,kodex 단기변동금리부채권액티브
1631,153130,KOSPI,KODEX 단기채권,kodex 단기채권
1632,214980,KOSPI,KODEX 단기채권PLUS,kodex 단기채권plus
1633,122630,KOSPI,KODEX 레버리지,kodex 레버리지
1634,321410,KOSPI,KODEX 멀티에셋하이인컴(H),kodex 멀티에셋하이인컴(h)
1635,244620,KOSPI,KODEX 모멘텀Plus,kodex 모멘텀plus
1636,314250,KOSPI,KODEX 미국FANG플러스(H),kodex 미국fang플러스(h)
1637,379800,KOSPI,KODEX 미국S&P500TR,kodex 미국s&p500tr
1638,219480,KOSPI,KODEX 미국S&P500선물(H),kodex 미국s&p500선물(h)
1639,276970,KOSPI,KODEX 미국S&P고배당커버드콜(합성 H),kodex 미국s&p고배당커버드콜(합성 h)
1640,185680,KOSPI,KODEX 미국S&P바이오(합성),kodex 미국s&p바이오(합성)
1641,200030,KOSPI,KODEX 미국S&P산업재(합성),kodex 미국s&p산업재(합성)
1642,218420,KOSPI,KODEX 미국S&P에너지(합성),kodex 미국s&p에너지(합성)
1643,379810,KOSPI,KODEX 미국나스닥100TR,kodex 미국나스닥100tr
1644,409820,KOSPI,KODEX 미국나스닥100레버리지(합성 H),kodex 미국나스닥100레버리지(합성 h)
1645,304940,KOSPI,KODEX 미국나스닥100선물(H),kodex 미국나스닥100선물(h)
1646,409810,KOSPI,KODEX 미국나스닥100선물인버스(H),kodex 미국나스닥100선물인버스(h)
1647,261240,KOSPI,KODEX 미국달러선물,kodex 미국달러선물
1648,261250,KOSPI,KODEX 미국달러선물레버리지,kodex 미국달러선물레버리지
1649,261270,KOSPI,KODEX 미국달러선물인버스,kodex 미국달러선물인버스
1650,261260,KOSPI,KODEX 미국달러선물인버스2X,kodex 미국달러선물인버스2x
1651,280930,KOSPI,KODEX 미국러셀2000(H),kodex 미국러셀2000(h)
1652,411420,KOSPI,KODEX 미국메타버스나스닥액티브,kodex 미국메타버스나스닥액티브
1653,390390,KOSPI,KODEX 미국반도체MV,kodex 미국반도체mv
1654,390400,KOSPI,KODEX 미국스마트모빌리티S&P,kodex 미국스마트모빌리티s&p
1655,308620,KOSPI,KODEX 미국채10년선물,kodex 미국채10년선물
1656,304660,KOSPI,KODEX 미국채울트라30년선물(H),kodex 미국채울트라30년선물(h)
1657,304670,KOSPI,KODEX 미국채울트라30년선물인버스(H),kodex 미국채울트라30년선물인버스(h)
1658,419420,KOSPI,KODEX 미국클린에너지나스닥,kodex 미국클린에너지나스닥
1659,266360,KOSPI,KODEX 미디어&엔터테인먼트,kodex 미디어&엔터테인먼트
1660,244580,KOSPI,KODEX 바이오,kodex 바이오
1661,091160,KOSPI,KODEX 반도체,kodex 반도체
1662,325020,KOSPI,KODEX 배당가치,kodex 배당가치
1663,211900,KOSPI,KODEX 배당성장,kodex 배당성장
1664,237370,KOSPI,KODEX 배당성장채권혼합,kodex 배당성장채권혼합
1665,244670,KOSPI,KODEX 밸류Plus,kodex 밸류plus
1666,140700,KOSPI,KODEX 보험,kodex 보험
1667,102780,KOSPI,KODEX 삼성그룹,kodex 삼성그룹
1668,213610,KOSPI,KODEX 삼성그룹밸류,kodex 삼성그룹밸류
1669,251350,KOSPI,KODEX 선진국MSCI World,kodex 선진국msci world
1670,117460,KOSPI,KODEX 에너지화학,kodex 에너지화학
1671,140710,KOSPI,KODEX 운송,kodex 운송
1672,400570,KOSPI,KODEX 유럽탄소배출권선물ICE(H),kodex 유럽탄소배출권선물ice(h)
1673,144600,KOSPI,KODEX 은선물(H),kodex 은선물(h)
1674,091170,KOSPI,KODEX 은행,kodex 은행
1675,114800,KOSPI,KODEX 인버스,kodex 인버스
1676,101280,KOSPI,KODEX 일본TOPIX100,kodex 일본topix100
1677,091180,KOSPI,KODEX 자동차,kodex 자동차
1678,363570,KOSPI,KODEX 장기종합채권(AA-이상)액티브KAP,kodex 장기종합채권(aa-이상)액티브kap
1679,273130,KOSPI,KODEX 종합채권(AA-이상)액티브,kodex 종합채권(aa-이상)액티브
1680,102970,KOSPI,KODEX 증권,kodex 증권
1681,419430,KOSPI,KODEX 차이나2차전지MSCI(합성),kodex 차이나2차전지msci(합성)
1682,169950,KOSPI,KODEX 차이나A50,kodex 차이나a50
1683,283580,KOSPI,KODEX 차이나CSI300,kodex 차이나csi300
1684,099140,KOSPI,KODEX 차이나H,kodex 차이나h
1685,204450,KOSPI,KODEX 차이나H레버리지(H),kodex 차이나h레버리지(h)
1686,415340,KOSPI,KODEX 차이나과창판STAR50(합성),kodex 차이나과창판star50(합성)
1687,256750,KOSPI,KODEX 차이나심천ChiNext(합성),kodex 차이나심천chinext(합성)
1688,372330,KOSPI,KODEX 차이나항셍테크,kodex 차이나항셍테크
1689,117680,KOSPI,KODEX 철강,kodex 철강
1690,279540,KOSPI,KODEX 최소변동성,kodex 최소변동성
1691,229200,KOSPI,KODEX 코스닥150,kodex 코스닥150
1692,233740,KOSPI,KODEX 코스닥150레버리지,kodex 코스닥150레버리지
1693,360150,KOSPI,KODEX 코스닥150롱코스피200숏선물,kodex 코스닥150롱코스피200숏선물
1694,251340,KOSPI,KODEX 코스닥150선물인버스,kodex 코스닥150선물인버스
1695,226490,KOSPI,KODEX 코스피,kodex 코스피
1696,237350,KOSPI,KODEX 코스피100,kodex 코스피100
1697,359210,KOSPI,KODEX 코스피TR,kodex 코스피tr
1698,337140,KOSPI,KODEX 코스피대형주,kodex 코스피대형주
1699,138920,KOSPI,KODEX 콩선물(H),kodex 콩선물(h)
1700,244660,KOSPI,KODEX 퀄리티Plus,kodex 퀄리티plus
1701,375770,KOSPI,KODEX 탄소효율그린뉴딜,kodex 탄소효율그린뉴딜
1702,266410,KOSPI,KODEX 필수소비재,kodex 필수소비재
1703,298770,KOSPI,KODEX 한국대만IT프리미어,kodex 한국대만it프리미어
1704,266420,KOSPI,KODEX 헬스케어,kodex 헬스케어
1705,364690,KOSPI,KODEX 혁신기술테마액티브,kodex 혁신기술테마액티브
1706,069660,KOSPI,KOSEF 200,kosef 200
1707,294400,KOSPI,KOSEF 200TR,kosef 200tr
1708,253250,KOSPI,KOSEF 200선물레버리지,kosef 200선물레버리지
1709,253240,KOSPI,KOSEF 200선물인버스,kosef 200선물인버스
1710,253230,KOSPI,KOSEF 200선물인버스2X,kosef 200선물인버스2x
1711,331910,KOSPI,KOSEF Fn중소형,kosef fn중소형
1712,100910,KOSPI,KOSEF KRX100,kosef krx100
1713,104530,KOSPI,KOSEF 고배당,kosef 고배당
1714,148070,KOSPI,KOSEF 국고채10년,kosef 국고채10년
1715,167860,KOSPI,KOSEF 국고채10년레버리지,kosef 국고채10년레버리지
1716,114470,KOSPI,KOSEF 국고채3년,kosef 국고채3년
1717,130730,KOSPI,KOSEF 단기자금,kosef 단기자금
1718,411860,KOSPI,KOSEF 독일DAX,kosef 독일dax
1719,394340,KOSPI,KOSEF 릭소글로벌디지털경제MSCI,kosef 릭소글로벌디지털경제msci
1720,394350,KOSPI,KOSEF 릭소글로벌퓨처모빌리티MSCI,kosef 릭소글로벌퓨처모빌리티msci
1721,426330,KOSPI,KOSEF 미국ETF산업STOXX,kosef 미국etf산업stoxx
1722,138230,KOSPI,KOSEF 미국달러선물,kosef 미국달러선물
1723,225800,KOSPI,KOSEF 미국달러선물레버리지,kosef 미국달러선물레버리지
